year,exam_type,city,affiliation,region_name,system_type,department_code,department_name,position_code,position_name,position_desc,exam_category,open_ratio,recruit_count,education,major_requirement,other_requirements,apply_count,competition_ratio,min_entry_score,max_entry_score,max_xingce_score,max_shenlun_score,max_police_score,min_police_score
2026,事业单位,马鞍山市,市,,公益一类,,当涂县重点工程建设管理中心,1005001.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：土木工程专业（081001）、建筑环境与能源应用工程专业（081002）、给排水科学与工程专业（081003）、建筑电气与智能化专业（081004）、城市地下空间工程专业（081005T)、水利
水电工程专业（081101）、工程管理专业（120103）                      研究生：土木工程（一级学科，0814）、水利工程（一级学科，0815）、城市规划与设计（二级学科，081303）、市政工程（二级学科，081403）、土木水利专业硕士（0859）、工程管理专业硕士（1256）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,当涂县青山景区管理处,1005004.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,本科：土木类（0810）  研究生：土木工程（一级学科，0814）、土木水利专业硕士（0859）,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,当涂县黄池自然资源和规划管理所,1005020.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,本科：地理科学类（0705）、计算机类（0809）、建筑类（0828）          研究生：地理学（一级学科，0705）、信息与通信工程（一级学科，0810）、计算机科学与技术（一级学科，0812）、城乡规划学（一级学科，0833）、网络空间安全（一级学科，0839）、建筑专业硕士（0851）、城乡规划专业硕士（0853）,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,当涂县黄池镇事业单位,1005039.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：中国语言文学类（0501）、新闻传播学类（0503）、电子商务类（1208）                          研究生：中国语言文学（一级学科，0501）、新闻传播学（一级学科,0503）、新闻与传播专业硕士（0552）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,当涂县黄池镇卫生院,1005029.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,本科：临床医学专业（100201K)、医学影像学专业（100203TK）            研究生：临床医学专业硕士（1051）,38周岁以下；未取得《医师资格证书》（临床类别），其报考学历符合《医师资格报名审核规定（2014版）》规定。已取得《医师执业证书》，执业范围为医学影像和放射治疗专业。,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,昭关镇人民政府,1007081.0,管理岗,定向招聘服务基层项目人员,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,昭关镇人民政府,1007082.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：土地整治工程专业（082306T）、林学类（0905）、土地资源管理专业（120404）
研究生：林学（一级学科，0907）、林业专业硕士（0954）、土地资源管理（二级学科，120405）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,林头镇人民政府,1007079.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：会计学专业（120203K）、会计专业、财务管理专业（120204）
研究生： 会计学（二级学科，120201）、会计专业硕士（1253）、企业管理（二级学科，120202）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,横山景区管理处（横山林场）,1004001.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：林学类（0905）
研究生：林学（一级学科，0907）、林业专业硕士（0954）",38周岁以下；学位：学士学位及以上；该岗位需要参与森林防火、夜间巡查,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,清溪镇人民政府,1007083.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：计算机类（0809）、土木类（0810）、水利类（0811）、农业工程类（0823）、建筑类（0828）、会计学专业（120203K）、会计专业
研究生：计算机科学与技术（一级学科，0812）、土木工程（一级学科，0814）、水利工程（一级学科，0815）、农业工程（一级学科，0828）、建筑学（一级学科，0813）、建筑专业硕士（0851）、会计学（二级学科，120201）、会计专业硕士（1253）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,清溪镇人民政府,1007084.0,管理岗,定向招聘服务基层项目人员,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,环峰镇人民政府,1007075.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：会计学专业（120203K）、会计专业、财务管理专业（120204）
研究生： 会计学（二级学科，120201）、会计专业硕士（1253）、企业管理（二级学科，120202）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,环峰镇人民政府,1007076.0,管理岗,定向招聘服务基层项目人员,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,环峰镇人民政府,1007077.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：水利水电工程专业（081101）、农业水利工程专业（082305）
研究生：水利工程（一级学科，0815 ）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,环峰镇人民政府,1007078.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：人力资源管理专业（120206）、劳动与社会保障专业（120403）
研究生：企业管理（二级学科，120202）、社会保障（二级学科，120404）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,白桥镇下属事业单位,1001066.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：中国语言文学类（0501）、新闻传播学类（0503）
研究生：中国语言文学（一级学科，0501）、新闻传播学（一级学科，0503）、新闻与传播专业硕士（0552）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,白桥镇下属事业单位,1001067.0,专业技术岗,定向招聘以普通高校毕业生身份入伍的退役士兵,自然科学专技类(C类),3,1,大专及以上,专业不限,38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,白桥镇下属事业单位,1001068.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：交通运输专业（081801）、交通工程专业（081802）、城乡规划专业（082802）、环境科学与工程类（0825）、安全科学与工程类（0829）
研究生：交通运输工程（一级学科，0823）、交通运输专业硕士（0861）、城乡规划学（一级学科，0833）、城乡规划专业硕士（0853）、环境科学与工程（一级学科，0830）、资源与环境专业硕士（0857）、安全科学与工程（一级学科，0837）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,白桥镇下属事业单位,1001069.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：电子信息类（0807）、计算机类（0809）
研究生：电子科学与技术（一级学科，0809）、信息与通信工程（一级学科，0810）、电子信息专业硕士（0854）、计算机科学与技术（一级学科，0812）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,白桥镇下属事业单位,1001070.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：管理科学与工程类（1201）、农业经济管理类（1203）
研究生：管理科学与工程（一级学科，1201）、工程管理专业硕士（1256）、农林经济管理（一级学科，1203）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,花山区人民医院,1002004.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科：临床医学专业（100201K）
研究生：内科学（二级学科100201）、儿科学（二级学科100202）、 眼科学 （二级学科100212）、康复医学与理疗学 （二级学科100215 ）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上；需取得执业医师资格，以研究生学历报考者本科专业须为临床医学专业,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,花山区住房管理服务中心,1002002.0,专业技术岗,定向招聘以普通高校毕业生身份入伍的退役士兵,自然科学专技类(C类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,花山区住房管理服务中心,1002003.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"
本科：土木工程专业（081001）
研究生：结构工程（二级学科081402)
、市政工程（二级学科081403）






",38周岁以下；学位：学士学位及以上；具有二级建造师（建筑工程专业）及以上职业资格等级证书,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,花山区国库集中支付中心,1002001.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：财政学类（0202）、金融学专业（020301K）、金融工程专业（020302）、会计学专业（120203K）、会计专业
研究生：财政学（二级学科020203）、金融学（二级学科020204）、会计学（二级学科120201）、金融专业硕士（0251）、税务专业硕士（0253）、会计专业硕士（1253）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,花山区桃源路街道党群服务中心,1002006.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：会计学专业（120203K）
研究生：会计学（二级学科120201）、会计专业硕士（1253）",38周岁以下；学位：学士学位及以上；具有初级及以上会计专业技术资格证书,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,花山区消费维权服务中心,1002005.0,管理岗,,综合管理类(A类),3,1,本科及以上,本科：法学类(0301，不含特设专业)、法律专业                                           研究生：法学(一级学科0301)，法律专业硕士（0351）,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,花山区湖东路街道党群服务中心,1002007.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：会计学专业（120203K）
研究生：会计学（二级学科120201）、会计专业硕士（1253）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,运漕镇人民政府,1007080.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,本科：新闻传播学类（0503）、土木类（0810）、建筑类（0828）、工程管理专业（120103）、工程造价专业（120105）、工程审计专业（120109T）、旅游管理专业（120901K）                                                                                                              研究生：新闻传播学（一级学科，0503）、新闻与传播专业硕士（0552）、土木工程（一级学科，0814）、建筑学（一级学科，0813）、建筑专业硕士（0851）、工程管理专业硕士（1256）、审计专业硕士（1257）、旅游管理（二级学科、120203）、旅游管理专业硕士（1254）,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,铜闸镇人民政府,1007088.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：水利水电工程专业（081101）、建筑学专业（082801）
研究生：水利工程（一级学科，0815）、建筑学（一级学科，0813）、建筑专业硕士（0851）",38周岁以下；学位：学士学位及以上；定向安排在综合行政执法大队从事综合执法工作,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,陶厂镇人民政府,1007085.0,管理岗,,综合管理类(A类),3,1,本科及以上,本科：管理科学与工程类（1201）                                                                                  研究生：管理科学与工程专业（一级学科，1201）,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,陶厂镇人民政府,1007086.0,管理岗,,综合管理类(A类),3,1,本科及以上,本科：旅游管理类（1209）、农学门类（09）                                                                                              研究生：旅游管理（二级学科，120203）、旅游管理专业硕士（1254）、农学（09）,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,陶厂镇人民政府,1007087.0,管理岗,定向招聘服务基层项目人员,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,雨山区人民医院,1003005.0,专业技术岗,,医疗卫生类(E类),3,2,本科及以上,"本科：临床医学专业（100201K）
研究生：内科学（二级学科，100201）、老年医学（二级学科，100203）、外科学（二级学科，100210）、内科学专业硕士（105101）、老年医学专业硕士（105103）、全科医学专业硕士（105109）、外科学专业硕士（105111）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为临床,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,雨山区人民医院,1003006.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科：临床医学专业（100201K）
研究生：康复医学与理疗学（二级学科，100215）、康复医学与理疗学专业硕士（105110）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为临床，执业范围为康复医学专业,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,雨山区人民医院,1003007.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科：医学影像学专业（100203TK）
研究生：影像医学与核医学（二级学科，100207）、放射影像学专业硕士（105123）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为临床，执业范围为医学影像和放射治疗专业,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区佳山乡农业农村综合服务中心,1003016.0,专业技术岗,定向招聘“服务基层项目”人员,社会科学专技类(B类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区佳山乡卫生院,1003010.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科： 针灸推拿学专业（100502K）
研究生：针灸推拿学（二级学科，100512）、针灸专业硕士（1059）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为中医,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区佳山乡卫生院,1003011.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科：临床医学专业（100201K）
研究生：内科学（二级学科，100201）、儿科学（二级学科，100202）、老年医学（二级学科，100203）、外科学（二级学科，100210）、康复医学与理疗学（二级学科，100215）、内科学专业硕士（105101）、儿科学专业硕士（105102）、老年医学专业硕士（105103）、全科医学专业硕士（105109）、康复医学与理疗学专业硕士（105110）、外科学专业硕士（105111）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为临床,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区向山镇卫生院,1003008.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科：临床医学专业（100201K）
研究生：内科学（二级学科，100201）、儿科学（二级学科，100202）、老年医学（二级学科，100203）、外科学（二级学科，100210）、康复医学与理疗学（二级学科，100215）、内科学专业硕士（105101）、儿科学专业硕士（105102）、老年医学专业硕士（105103）、全科医学专业硕士（105109）、康复医学与理疗学专业硕士（105110）、外科学专业硕士（105111）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为临床,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区向山镇卫生院,1003009.0,专业技术岗,,医疗卫生类(E类),3,1,本科及以上,"本科：中医学专业（100501K）
研究生：中医学（一级学科，1005）、中医专业硕士（1057）",38周岁以下；学位：学士学位及以上；须取得执业医师资格，执业类别为中医，执业范围为中医专业,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,雨山区向山镇村镇建设综合服务中心,1003014.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：土木类（0810）、建筑类（0828）
研究生：建筑学（一级学科，0813）、土木工程（一级学科，0814）、城乡规划学（一级学科，0833）、建筑专业硕士（0851）、城乡规划专业硕士（0853）、土木水利专业硕士（0859）",38周岁以下；学位：学士学位及以上；本岗位主要从事工程管理工作，需经常深入施工现场,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,雨山区向山镇村镇建设综合服务中心,1003015.0,管理岗,定向招聘“服务基层项目”人员,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上；中共党员，本岗位主要从事党务工作,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,雨山区平湖街道党群服务中心,1003013.0,管理岗,定向招聘以普通高校毕业生身份入伍的退役士兵,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区粮食民生项目服务中心,1003002.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：经济学门类（02）、能源动力类（0805）、化学工程与工艺专业（081301）、能源化学工程专业（081304T）、化学工程与工业生物工程专业（081305T）、环境科学与工程类 （0825）、粮食工程专业 （082703）
研究生：经济学门类（02）、动力工程及工程热物理（一级学科，0807）、化学工程与技术（一级学科，0817）、环境科学与工程（一级学科，0830）、粮食、油脂及植物蛋白工程 （二级学科，083202）、化学工程专业硕士（085602）、环境工程专业硕士（085701）、能源动力专业硕士（0858）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区经济责任审计中心,1003003.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：会计学专业（120203K）、财务管理专业（120204）、审计学专业（120207）
研究生：会计学（二级学科，120201）、企业管理（财务管理）（二级学科、120202）、会计专业硕士（1253）、审计专业硕士（1257）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区统计局普查中心,1003004.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：经济学门类（02）、数学类（0701）、统计学类（0712）、会计学专业（120203K）
研究生：经济学门类（02）、数学（一级学科，0701）、统计学（一级学科，0714）、会计学（二级学科，120201）、会计专业硕士（1253）",38周岁以下；学位：学士学位及以上；本岗位主要从事统计数据综合核算和数据分析工作，需经常加班,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,雨山区网络安全应急指挥中心,1003001.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：新闻传播学类（0503）
研究生：新闻传播学（一级学科，0503）、新闻与传播专业硕士（0552）",38周岁以下；学位：学士学位及以上；中共党员，本岗位需经常加班和值班,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,雨山区雨山街道党群服务中心,1003012.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：土木类（0810）、建筑类（0828）
研究生：建筑学（一级学科，0813）、土木工程（一级学科，0814）、城乡规划学（一级学科，0833）、建筑专业硕士（0851）、城乡规划专业硕士（0853）、土木水利专业硕士（0859）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市不动产登记中心,1001015.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：计算机类（0809）、测绘类（0812）、地理信息科学专业（070504）、土地资源管理专业（120404）、自然资源登记与管理专业（120417T）
研究生：计算机科学与技术（一级学科，0812）、测绘科学与技术（一级学科，0816）、地图学与地理信息系统（二级学科，070503）、土地资源管理（二级学科，120405）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市中心血站,1001049.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：计算机科学与技术专业（080901）、软件工程专业（080902）、网络空间安全专业（080911TK）
研究生：网络空间安全（二级学科，083900）、计算机技术专业硕士（085404）、软件工程专业硕士（085405）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市交通运输综合行政执法支队,1001038.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：交通运输类（0818）
研究生：交通运输专业硕士（0861）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上；一线执法，需经常周末加班、值夜班,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市交通运输综合行政执法支队,1001039.0,专业技术岗,定向招聘服务基层项目人员,自然科学专技类(C类),3,1,本科及以上,专业不限,38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,马鞍山市产品质量监督检验所,1001058.0,专业技术岗,,自然科学专技类(C类),3,1,研究生及以上,机械工程（一级学科，0802）、材料加工工程（二级学科，080503）,38周岁以下，博士研究生、副高级及以上职称可放宽至40周岁以下；学位：硕士学位及以上；需经常出差外地检测,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市人才综合服务中心（市公共就业服务中心）,1001011.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：汉语言文学专业（050101）、新闻学专业（050301）、网络与新媒体专业（050306T)
研究生：中国语言文学（一级学科，0501）、新闻传播学（一级学科，0503）、新闻与传播专业硕士（0552）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市人民政府机关幼儿园,1001006.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：会计学专业（120203K）
研究生：会计学（二级学科，120201）、会计专业硕士（1253）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市住房保障和房地产开发管理中心,1001029.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：土木工程专业（081001）、建筑类（0828）
研究生：建筑学（一级学科，0813）、土木工程（一级学科，0814）",38周岁以下；学位：学士学位及以上；具有2年及以上工作经历；需查看施工现场，经常加班,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市住房保障和房地产开发管理中心,1001030.0,管理岗,定向招聘以普通高校毕业生身份入伍的退役士兵,综合管理类(A类),3,1,本科及以上,专业不限,38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,马鞍山市住房公积金管理中心,1001072.0,专业技术岗,,社会科学专技类(B类),3,1,研究生及以上,计算机科学与技术（一级学科，0812）、软件工程（一级学科，0835）、网络空间安全（一级学科，0839）,40周岁以下；学位：硕士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,未分类,,马鞍山市住房公积金管理中心,1001073.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：法学专业（030101K）
研究生：法学（一级学科，0301）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市保健管理中心,1001048.0,专业技术岗,,社会科学专技类(B类),3,1,研究生及以上,会计学（二级学科，120201）、会计专业硕士（1253）,38周岁以下，博士研究生、副高级及以上职称可放宽至40周岁以下；学位：硕士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市公路管理服务中心,1001040.0,专业技术岗,,自然科学专技类(C类),3,3,本科及以上,"本科：交通工程专业（081802）、道路桥梁与渡河工程专业（081006T）
研究生：道路与铁道工程（二级学科，082301）、桥梁与隧道工程（二级学科，081406）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市农产品质量安全管理中心,1001043.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：生物技术专业（071002）、食品科学与工程类（0827）
研究生：生物学（一级学科，0710）、食品科学与工程（一级学科，0832）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市博望自然资源和规划管理所,1001017.0,专业技术岗,,自然科学专技类(C类),3,1,本科及以上,"本科：土木工程专业（081001）、地质工程专业（081401）、土地资源管理专业（120404）
研究生：土木工程（一级学科，0814）、地质工程专业（二级学科，081803）、土地资源管理（二级学科，120405）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市博物馆,1001045.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：传播学专业（050304）
研究生：传播学（二级学科，050302）",38周岁以下；学位：学士学位及以上；具有1年及以上文案编辑或视频制作或公众号平台运营工作经历,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市国库集中支付中心,1001009.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：经济学门类（02）、会计学专业（120203K）、财务管理专业（120204）、审计学专业（120207）、资产评估专业（120208）
研究生：应用经济学（一级学科，0202）、金融专业硕士（0251）、应用统计专业硕士（0252）、税务专业硕士（0253）、资产评估专业硕士（0256）、会计学（二级学科，120201）、会计专业硕士（1253）、审计专业硕士（1257）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市图书馆,1001046.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：古典文献学专业（050105）、社会学专业（030301）
研究生：历史文献学（二级学科，060104）、中国古典文献学（二级学科，050104）、社会学（二级学科，030301）",38周岁以下，硕士以上研究生可放宽至40周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市图书馆,1001047.0,专业技术岗,定向招聘驻马部队随军家属,社会科学专技类(B类),3,1,大专及以上,专业不限,40周岁以下，特殊情况可放宽到45周岁,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市土地储备中心,1001014.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：经济学类（0201）、财务管理专业（120204）、人力资源管理专业（120206）、土地资源管理专业（120404）
研究生：理论经济学（一级学科，0201）、土地资源管理（二级学科，120405）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市城市建设档案馆（市城市地下管线建设管理服务中心）,1001034.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：图书情报与档案管理类（1205）
研究生：信息资源管理（一级学科，1205）、图书情报专业硕士（1255）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市城市更新发展服务中心,1001035.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：法学门类（03）、文学门类（05）
研究生：法学（03）、文学（05）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市宁马省际毗邻地区新型功能区发展服务中心,1001071.0,管理岗,,综合管理类(A类),3,1,本科及以上,"本科：马克思主义理论类（0305）
研究生：马克思主义理论（一级学科，0305）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上；中共党员,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,马鞍山市工人文化宫,1001078.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：设计学类（1305）
研究生：设计专业硕士（1357）、设计艺术学（二级学科，050404）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益二类,,马鞍山市工人文化宫,1001079.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：音乐与舞蹈学类（1302）
研究生：音乐专业硕士（1352）、舞蹈专业硕士（1353）、音乐学（二级学科，050402）、舞蹈学（二级学科，050408）",38周岁以下；学位：学士学位及以上,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市市场监管综合行政执法支队,1001051.0,专业技术岗,,社会科学专技类(B类),3,1,本科及以上,"本科：法学类（0301）
研究生：法学（一级学科，0301）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上；录用后赴博望大队工作,,,,,,,,
2026,事业单位,马鞍山市,市,,公益一类,,马鞍山市市场监管综合行政执法支队,1001052.0,专业技术岗,定向招聘服务基层项目人员,社会科学专技类(B类),3,1,本科及以上,"本科：法学类（0301）
研究生：法学（一级学科，0301）",38周岁以下，硕士以上研究生、副高级及以上职称可放宽至40周岁以下；学位：学士学位及以上；录用后赴博望大队工作,,,,,,,,
